source,target
5853,6832
5873,6832
5946,6832
6021,6832
6029,6832
6041,6832
6131,6832
6181,6832
6186,6832
6245,6832
6315,6832
6335,6832
6495,6832
6501,6832
6544,6832
6547,6832
6616,6832
6679,6832
6832,8783
6832,8320
6832,7011
6832,7167
6832,6952
6832,6876
6832,8396
6832,7877
6832,7323
6832,7784
6832,8584
6832,7767
6832,7109
6832,9175
6832,8251
6832,7710
6832,7160
6832,8362
6832,8774
6832,7373
6832,8817
6832,7253
6832,8926
6832,8981
6832,7376
6832,8397
6832,8050
6832,8923
6832,9030
6832,7170
6832,8582
6832,9082
6832,6874
6832,7557
6832,8962
6832,7130
6832,8038
6832,7537
6832,7632
6832,7065
6832,7342
6832,6866
6832,8550
6832,8191
6832,8695
6832,6943
6832,7995
6832,7243
6832,6908
6832,8585
6832,7679
6832,6832
68,4007
78,4007
212,4007
236,4007
480,4007
597,4007
832,4007
900,4007
916,4007
1113,4007
1579,4007
1750,4007
1938,4007
2011,4007
2083,4007
2603,4007
2776,4007
3189,4007
3286,4007
3573,4007
3639,4007
3679,4007
3714,4007
3876,4007
4007,4143
4007,8907
4007,6753
4007,6575
4007,9190
4007,6786
4007,7125
4007,4472
4007,5048
4007,6800
4007,8935
4007,9208
4007,8581
4007,4299
4007,7571
4007,5067
4007,6576
4007,7447
4007,7948
4007,8645
4007,7148
4007,8096
4007,7966
4007,7723
4007,4290
4007,8390
4007,5109
4007,8536
4007,8809
4007,5260
4007,7142
4007,8631
4007,5802
48,6667
336,6667
708,6667
933,6667
978,6667
996,6667
1245,6667
1276,6667
1298,6667
1555,6667
1845,6667
1932,6667
2138,6667
2297,6667
2354,6667
2389,6667
2588,6667
2617,6667
2979,6667
3131,6667
3450,6667
3635,6667
3698,6667
4056,6667
4276,6667
4291,6667
5063,6667
5273,6667
5413,6667
5530,6667
5674,6667
5736,6667
5878,6667
5938,6667
6124,6667
6468,6667
6564,6667
6657,6667
6667,7390
6667,8473
6667,7815
6667,7532
6667,8024
6667,7523
6667,9142
6667,8862
6667,8582
6667,7009
6667,6736
6667,7865
6667,8349
406,7386
1253,7386
1563,7386
1716,7386
2440,7386
2969,7386
3237,7386
3303,7386
3417,7386
3571,7386
3607,7386
3654,7386
3810,7386
3842,7386
4089,7386
4148,7386
4698,7386
5787,7386
5914,7386
6448,7386
6879,7386
6905,7386
7016,7386
7187,7386
7386,8767
7386,8928
7386,7386
7386,8170
7386,9132
10,6012
301,6012
517,6012
1025,6012
1194,6012
1391,6012
1744,6012
1830,6012
2025,6012
2626,6012
3071,6012
3643,6012
3684,6012
3780,6012
4144,6012
4337,6012
4733,6012
5022,6012
5164,6012
5349,6012
5537,6012
5906,6012
6012,7908
6012,7068
6012,6538
6012,8904
6012,6615
6012,7319
6012,7972
509,6634
730,6634
2007,6634
2722,6634
3247,6634
3445,6634
3618,6634
3791,6634
4832,6634
5512,6634
6294,6634
6634,7942
6634,8551
6634,7341
436,3870
793,3870
1112,3870
1329,3870
1449,3870
1736,3870
2129,3870
2406,3870
2688,3870
2754,3870
2868,3870
3147,3870
3857,3870
3870,7047
3870,8261
3870,7315
3870,4134
3870,7367
3870,4197
3870,5662
3870,7721
3870,4748
3870,7395
3870,7193
3870,4929
3870,4776
3870,8756
3870,6966
3870,8778
3870,6320
3870,4085
3870,6763
32,969
38,969
92,969
121,969
175,969
258,969
270,969
366,969
407,969
431,969
440,969
498,969
510,969
529,969
584,969
614,969
623,969
659,969
681,969
699,969
722,969
798,969
803,969
930,969
962,969
969,3564
969,8783
969,5662
969,7376
969,4458
969,8021
969,9042
969,4758
969,976
969,3556
969,8247
969,3700
969,7466
969,3654
969,1110
969,7946
969,2154
969,3493
969,2824
969,7170
969,5831
969,7892
969,7920
969,6392
969,4670
969,8230
969,1283
969,8396
969,4623
969,1308
969,1436
969,7323
969,4860
969,6636
969,4428
969,3440
969,7022
969,1350
969,4314
969,7742
969,6435
969,4707
969,1827
969,7992
969,1534
969,5242
969,8584
969,4151
969,6647
969,7811
969,7729
969,8364
969,3565
969,1715
969,1931
969,7475
969,8503
969,9090
969,1116
969,6802
969,5162
969,5100
969,6337
969,3400
969,6579
969,7174
969,3937
969,9036
969,5163
969,3322
969,4761
969,5546
969,6723
969,3140
969,6029
969,3097
969,2333
969,2455
969,3486
969,4693
969,5752
969,4431
969,6965
969,6067
969,4078
969,1065
969,4602
969,8526
969,2863
969,1873
969,3129
969,1235
969,1170
969,3570
969,8962
969,2459
969,1496
969,8006
969,4237
969,8268
969,7633
969,4910
969,1894
969,6449
969,1415
969,2509
969,6623
969,8491
969,7280
969,6041
969,4142
969,7243
969,5220
969,9219
969,7790
969,7357
969,3179
969,9133
969,5241
969,8016
969,7308
969,1216
969,8968
969,1782
969,4978
969,4861
969,8602
969,4914
969,5089
969,3994
969,1111
969,4768
969,2774
969,1183
969,5541
969,1532
969,5816
969,1699
969,2881
969,1767
969,7011
969,5768
969,1616
969,5725
969,2290
969,2661
969,8397
969,4339
969,5495
969,8050
969,6876
969,2453
969,3974
969,8923
969,4599
969,9030
969,1905
969,3069
969,3538
969,1951
969,1048
969,6832
969,5843
969,3189
969,3680
969,3274
969,5763
969,6616
969,7767
969,1166
969,8251
969,3363
969,6501
969,7373
969,8926
969,3121
969,1676
969,3737
969,1519
969,6544
969,1084
969,1614
969,3715
969,7784
969,6874
969,7557
969,3453
969,7130
969,3151
969,1236
969,5479
969,7342
969,1813
969,4275
969,6866
969,3123
969,1241
969,3076
969,5873
969,4593
969,7160
969,8550
969,6186
969,5160
969,8191
969,2157
969,7253
969,8981
367,2411
367,6054
367,7203
367,6275
367,3508
367,7241
367,1684
367,7102
367,3285
367,1262
367,7675
367,6693
367,4333
367,9094
367,3548
367,2430
367,1461
367,5188
367,1071
367,8244
367,4747
367,871
367,6858
367,5647
367,3945
367,5437
367,8521
367,3393
367,1948
367,5418
367,2678
367,1481
367,7534
367,7696
367,9221
367,8720
429,8270
1205,8270
1674,8270
2445,8270
2642,8270
3404,8270
3434,8270
3497,8270
3604,8270
4061,8270
4271,8270
4731,8270
5292,8270
5327,8270
5489,8270
6103,8270
6675,8270
7023,8270
7555,8270
7973,8270
8217,8270
8270,8470
8270,8549
8270,8641
8270,9144
8270,9045
349,2137
482,2137
1632,2137
1670,2137
1725,2137
1745,2137
2137,8546
2137,5471
2137,3217
2137,7895
2137,7484
2137,7805
2137,6638
2137,7943
2137,7177
2137,6611
2137,4336
5332,6703
6703,8111
6703,7519
6703,8439
6703,7557
198,2745
397,2745
1119,2745
1584,2745
2285,2745
2745,2991
2745,3737
2745,3158
2745,6447
2745,4778
2745,5688
2745,6932
2745,5754
2745,6011
2745,2745
17,2774
32,2774
121,2774
224,2774
234,2774
258,2774
267,2774
269,2774
270,2774
366,2774
401,2774
407,2774
414,2774
440,2774
498,2774
584,2774
614,2774
623,2774
722,2774
759,2774
798,2774
803,2774
969,2774
982,2774
1030,2774
1036,2774
1048,2774
1070,2774
1084,2774
1166,2774
1183,2774
1241,2774
1272,2774
1415,2774
1418,2774
1509,2774
1532,2774
1534,2774
1558,2774
1614,2774
1616,2774
1676,2774
1699,2774
1728,2774
1729,2774
1767,2774
1813,2774
1886,2774
1905,2774
1909,2774
1913,2774
1951,2774
2070,2774
2082,2774
2150,2774
2154,2774
2157,2774
2238,2774
2271,2774
2290,2774
2298,2774
2306,2774
2453,2774
2473,2774
2477,2774
2599,2774
2620,2774
2661,2774
2672,2774
2728,2774
2774,4446
2774,7011
2774,2844
2774,6876
2774,8582
2774,7784
2774,3538
2774,5763
2774,5475
2774,7710
2774,3294
2774,7373
2774,8926
2774,3373
2774,8783
2774,4160
2774,3374
2774,8320
2774,3116
2774,4289
2774,2881
2774,3737
2774,7167
2774,5768
2774,6952
2774,4721
2774,4339
2774,5495
2774,3839
2774,4371
2774,6544
2774,6029
2774,5053
2774,4670
2774,5853
2774,3974
2774,6547
2774,3477
2774,4599
2774,3209
2774,8396
2774,3658
2774,7877
2774,3715
2774,7323
2774,3069
2774,6832
2774,5843
2774,3274
2774,5117
2774,3869
2774,8584
2774,7767
2774,4876
2774,7109
2774,3833
2774,6041
2774,4275
2774,6679
2774,5173
2774,9175
2774,3004
2774,5416
2774,4569
2774,4640
2774,8251
2774,3076
2774,5873
2774,2778
2774,4234
2774,4593
2774,6315
2774,7160
2774,6186
2774,5162
2774,8362
2774,5006
2774,8774
2774,8817
2774,7253
2774,8981
2774,7376
2774,5541
2774,5816
2774,5725
2774,8397
2774,8050
2774,8923
2774,4078
2774,9030
2774,4314
2774,3189
2774,3680
2774,6616
2774,3363
2774,6501
2774,6245
2774,6181
2774,4588
2774,7170
2774,9082
2774,6874
2774,7557
2774,8962
2774,4707
2774,7130
2774,5242
2774,8038
2774,7537
2774,6021
2774,7632
2774,5160
2774,7065
2774,8301
2774,5866
2774,6749
2774,7350
2774,4761
2774,6943
2774,4429
2774,8876
2774,9185
2774,8375
2774,7926
2774,5604
2774,3098
2774,7963
2774,3453
2774,5078
2774,4340
2774,6647
2774,5479
2774,7342
2774,6897
2774,9219
2774,7790
2774,6866
2774,3123
2774,6328
2774,5971
2774,6520
2774,4873
2774,5938
2774,6748
347,6954
641,6954
706,6954
851,6954
1501,6954
1564,6954
1714,6954
1951,6954
2419,6954
2698,6954
2791,6954
2963,6954
3049,6954
3211,6954
3456,6954
3917,6954
3988,6954
4174,6954
4275,6954
4664,6954
5394,6954
5580,6954
5813,6954
6102,6954
6181,6954
6242,6954
6270,6954
6301,6954
6383,6954
6789,6954
6871,6954
6875,6954
6901,6954
6954,8730
6954,9089
6954,7170
6954,8618
6954,7032
6954,7683
6954,7922
6954,8708
6954,7104
6954,8771
6954,7245
349,1745
482,1745
1632,1745
1670,1745
1725,1745
1745,2137
1745,8546
1745,5471
1745,3217
1745,7895
1745,7484
1745,7805
1745,6638
1745,7943
1745,7177
1745,6611
1745,4336
104,6015
1248,6015
1344,6015
1613,6015
1633,6015
2309,6015
2334,6015
2944,6015
3817,6015
4553,6015
5234,6015
6015,6854
6015,6015
6015,8168
6015,8317
6015,7808
6015,8051
68,1750
78,1750
212,1750
236,1750
480,1750
597,1750
832,1750
900,1750
916,1750
1113,1750
1579,1750
1750,2776
1750,4143
1750,8907
1750,6753
1750,1938
1750,6575
1750,2083
1750,9190
1750,6786
1750,3639
1750,7125
1750,3714
1750,2603
1750,4472
1750,5048
1750,6800
1750,3876
1750,8935
1750,9208
1750,8581
1750,4299
1750,7571
1750,3189
1750,3679
1750,5067
1750,6576
1750,7447
1750,7948
1750,8645
1750,2011
1750,7148
1750,3286
1750,8096
1750,7966
1750,7723
1750,4290
1750,8390
1750,5109
1750,4007
1750,3573
1750,8536
1750,8809
1750,5260
1750,7142
1750,8631
1750,5802
424,2493
518,2493
679,2493
1553,2493
2287,2493
2493,2939
2493,4307
2493,5294
2493,6157
2493,7832
2493,6424
2493,8558
2493,5340
2493,4579
2493,7900
2493,9026
2493,6172
2493,5898
2493,2846
2493,5970
2493,9046
2493,6170
2493,8030
2493,3768
17,8397
32,8397
258,8397
269,8397
270,8397
366,8397
407,8397
498,8397
584,8397
722,8397
798,8397
803,8397
814,8397
969,8397
1030,8397
1036,8397
1048,8397
1166,8397
1183,8397
1236,8397
1415,8397
1418,8397
1509,8397
1532,8397
1534,8397
1616,8397
1699,8397
1767,8397
1886,8397
1905,8397
1913,8397
1951,8397
2070,8397
2154,8397
2271,8397
2290,8397
2298,8397
2306,8397
2453,8397
2473,8397
2477,8397
2599,8397
2661,8397
2774,8397
2779,8397
2881,8397
3069,8397
3076,8397
3097,8397
3189,8397
3274,8397
3282,8397
3363,8397
3373,8397
3538,8397
3680,8397
3750,8397
3974,8397
4078,8397
4234,8397
4275,8397
4314,8397
4339,8397
4588,8397
4599,8397
4707,8397
4761,8397
4876,8397
5006,8397
5162,8397
5416,8397
5495,8397
5541,8397
5546,8397
5604,8397
5725,8397
5763,8397
5768,8397
5816,8397
5843,8397
5853,8397
5946,8397
6041,8397
6131,8397
6186,8397
6245,8397
6501,8397
6544,8397
6616,8397
6749,8397
6832,8397
6874,8397
6876,8397
6908,8397
6943,8397
6952,8397
7011,8397
7130,8397
7243,8397
7253,8397
7323,8397
7342,8397
7373,8397
7376,8397
7557,8397
7767,8397
7784,8397
7995,8397
8050,8397
8191,8397
8251,8397
8320,8397
8375,8397
8396,8397
8397,8783
8397,8923
8397,9030
8397,8926
8397,8584
8397,8981
8397,8695
8397,8582
17,366
32,366
121,366
234,366
258,366
269,366
270,366
366,2774
366,3373
366,8783
366,4160
366,3374
366,584
366,1532
366,8320
366,4446
366,3116
366,4289
366,1676
366,2881
366,1767
366,3737
366,2477
366,7011
366,7167
366,5768
366,1272
366,1616
366,2154
366,2290
366,6952
366,4721
366,2661
366,4339
366,5495
366,498
366,3839
366,2844
366,4371
366,2672
366,6544
366,1084
366,6029
366,1614
366,6876
366,759
366,5053
366,2453
366,4670
366,5853
366,1729
366,3974
366,6547
366,2599
366,3477
366,798
366,4599
366,3209
366,8396
366,2082
366,3658
366,7877
366,3715
366,7323
366,3069
366,7784
366,1951
366,1418
366,1048
366,6832
366,1509
366,5843
366,2620
366,1886
366,3274
366,1534
366,2298
366,2271
366,5117
366,3869
366,8584
366,5763
366,440
366,1415
366,7767
366,4876
366,7109
366,3833
366,1813
366,6041
366,2150
366,4275
366,6679
366,5173
366,9175
366,3004
366,1166
366,5416
366,5475
366,4569
366,4640
366,8251
366,3076
366,1558
366,414
366,5873
366,2778
366,7710
366,4234
366,4593
366,6315
366,401
366,7160
366,982
366,623
366,6186
366,5162
366,8362
366,5006
366,8774
366,3294
366,7373
366,2157
366,8817
366,614
366,2728
366,7253
366,8926
366,8981
366,6245
366,5541
366,722
366,407
366,6181
366,4588
366,7170
366,8050
366,9030
366,8582
366,1905
366,9082
366,3538
366,6874
366,7557
366,4314
366,803
366,8962
366,3189
366,4707
366,7130
366,1036
366,5242
366,8038
366,7537
366,6021
366,7632
366,3363
366,5160
366,7065
366,6501
366,1183
366,7376
366,969
366,5816
366,3121
366,1519
366,4761
366,3453
366,3151
366,6616
366,1236
366,5479
366,7342
366,6866
366,3123
366,1241
366,8550
366,8191
366,6749
366,5946
366,8397
366,3097
366,8923
366,8375
366,6131
366,1030
366,3750
366,2473
366,8695
366,3282
366,5546
366,6943
366,7995
366,5604
366,2306
366,2070
366,814
366,1913
366,7243
366,2779
366,6908
17,1616
32,1616
234,1616
258,1616
269,1616
270,1616
366,1616
401,1616
407,1616
414,1616
440,1616
498,1616
584,1616
614,1616
623,1616
722,1616
759,1616
798,1616
803,1616
969,1616
982,1616
1036,1616
1048,1616
1084,1616
1166,1616
1183,1616
1272,1616
1415,1616
1418,1616
1509,1616
1532,1616
1534,1616
1558,1616
1614,1616
1616,2774
1616,3373
1616,8783
1616,4160
1616,3374
1616,8320
1616,4446
1616,3116
1616,4289
1616,1676
1616,2881
1616,1767
1616,3737
1616,2477
1616,7011
1616,7167
1616,5768
1616,2154
1616,2290
1616,6952
1616,4721
1616,2661
1616,4339
1616,5495
1616,3839
1616,2844
1616,4371
1616,2672
1616,6544
1616,6029
1616,6876
1616,5053
1616,2453
1616,4670
1616,5853
1616,1729
1616,3974
1616,6547
1616,2599
1616,3477
1616,4599
1616,3209
1616,8396
1616,2082
1616,3658
1616,7877
1616,3715
1616,7323
1616,3069
1616,7784
1616,1951
1616,6832
1616,5843
1616,2620
1616,1886
1616,3274
1616,2298
1616,2271
1616,5117
1616,3869
1616,8584
1616,5763
1616,7767
1616,4876
1616,7109
1616,3833
1616,1813
1616,6041
1616,2150
1616,4275
1616,6679
1616,5173
1616,9175
1616,3004
1616,5416
1616,5475
1616,4569
1616,4640
1616,8251
1616,3076
1616,5873
1616,2778
1616,7710
1616,4234
1616,4593
1616,6315
1616,7160
1616,6186
1616,5162
1616,8362
1616,5006
1616,8774
1616,3294
1616,7373
1616,2157
1616,8817
1616,2728
1616,7253
1616,8926
1616,8981
1616,7376
1616,5541
1616,5816
1616,1699
1616,5725
1616,8397
1616,8050
1616,8923
1616,4078
1616,9030
1616,1905
1616,3538
1616,4314
1616,3189
1616,3680
1616,6616
1616,3363
1616,6501
1616,6245
1616,6181
1616,4588
1616,7170
1616,8582
1616,9082
1616,6874
1616,7557
1616,8962
1616,4707
1616,7130
1616,5242
1616,8038
1616,7537
1616,6021
1616,7632
1616,5160
1616,7065
29,7456
444,7456
993,7456
1437,7456
1706,7456
1820,7456
2262,7456
2505,7456
3367,7456
3940,7456
4184,7456
4866,7456
5005,7456
5244,7456
6220,7456
6640,7456
7086,7456
7209,7456
7261,7456
7456,7561
7456,8624
7456,7843
65,3991
235,3991
1037,3991
1125,3991
1361,3991
1517,3991
2115,3991
2245,3991
2467,3991
2812,3991
3014,3991
3036,3991
3426,3991
3668,3991
3991,6976
3991,6886
3991,4528
3991,7937
3991,4997
3991,7246
3991,8723
3991,6737
3991,5916
3991,8524
3991,4090
3991,5987
3991,7609
3991,5374
3991,7545
3991,4189
3991,8757
38,2824
92,2824
175,2824
431,2824
510,2824
529,2824
614,2824
623,2824
659,2824
681,2824
699,2824
798,2824
930,2824
962,2824
969,2824
976,2824
1065,2824
1110,2824
1111,2824
1116,2824
1170,2824
1216,2824
1235,2824
1283,2824
1308,2824
1331,2824
1350,2824
1415,2824
1436,2824
1486,2824
1496,2824
1534,2824
1715,2824
1782,2824
1827,2824
1873,2824
1894,2824
1931,2824
1968,2824
2142,2824
2154,2824
2220,2824
2333,2824
2455,2824
2459,2824
2509,2824
2574,2824
2824,3564
2824,8783
2824,5662
2824,7376
2824,4458
2824,8021
2824,9042
2824,4758
2824,3556
2824,8247
2824,3700
2824,7466
2824,3654
2824,7946
2824,3493
2824,7170
2824,5831
2824,7892
2824,7920
2824,6392
2824,4670
2824,8230
2824,8396
2824,4623
2824,7323
2824,4860
2824,6636
2824,4428
2824,3440
2824,7022
2824,4314
2824,7742
2824,6435
2824,4707
2824,7992
2824,5242
2824,8584
2824,4151
2824,6647
2824,7811
2824,7729
2824,8364
2824,3565
2824,7475
2824,8503
2824,9090
2824,6802
2824,5162
2824,5100
2824,6337
2824,3400
2824,6579
2824,7174
2824,3937
2824,9036
2824,5163
2824,3322
2824,4761
2824,5546
2824,6723
2824,3140
2824,6029
2824,3097
2824,3486
2824,4693
2824,5752
2824,4431
2824,6965
2824,6067
2824,4078
2824,4602
2824,8526
2824,2863
2824,3129
2824,3570
2824,8962
2824,8006
2824,4237
2824,8268
2824,7633
2824,4910
2824,6449
2824,6623
2824,8491
2824,7280
2824,6041
2824,4142
2824,7243
2824,5220
2824,9219
2824,7790
2824,7357
2824,3179
2824,9133
2824,5241
2824,8016
2824,7308
2824,8968
2824,4978
2824,4861
2824,8602
2824,4914
2824,5089
2824,3994
2824,4768
2824,4769
2824,6482
2824,5343
2824,8952
2824,4001
2824,7770
2824,9091
2824,5794
2824,4534
2824,7228
2824,6700
2824,7844
2824,8182
2824,4162
2824,3716
935,2323
935,6068
17,9219
38,9219
92,9219
121,9219
175,9219
267,9219
270,9219
431,9219
510,9219
529,9219
537,9219
614,9219
623,9219
659,9219
681,9219
699,9219
722,9219
798,9219
930,9219
962,9219
969,9219
976,9219
1030,9219
1036,9219
1048,9219
1065,9219
1070,9219
1084,9219
1110,9219
1111,9219
1116,9219
1170,9219
1183,9219
1216,9219
1235,9219
1241,9219
1283,9219
1308,9219
1350,9219
1415,9219
1436,9219
1445,9219
1496,9219
1532,9219
1534,9219
1676,9219
1699,9219
1715,9219
1728,9219
1767,9219
1782,9219
1827,9219
1873,9219
1886,9219
1894,9219
1909,9219
1913,9219
1931,9219
2070,9219
2082,9219
2154,9219
2157,9219
2271,9219
2290,9219
2306,9219
2333,9219
2453,9219
2455,9219
2459,9219
2473,9219
2509,9219
2672,9219
2774,9219
2778,9219
2824,9219
2863,9219
2914,9219
3070,9219
3097,9219
3098,9219
3104,9219
3123,9219
3129,9219
3140,9219
3179,9219
3274,9219
3322,9219
3374,9219
3400,9219
3440,9219
3453,9219
3486,9219
3493,9219
3538,9219
3556,9219
3564,9219
3565,9219
3570,9219
3654,9219
3700,9219
3715,9219
3833,9219
3869,9219
3937,9219
3994,9219
4078,9219
4142,9219
4151,9219
4237,9219
4314,9219
4340,9219
4428,9219
4429,9219
4431,9219
4458,9219
4599,9219
4602,9219
4623,9219
4640,9219
4670,9219
4693,9219
4707,9219
4721,9219
4758,9219
4761,9219
4768,9219
4860,9219
4861,9219
4876,9219
4910,9219
4914,9219
4978,9219
4998,9219
5078,9219
5089,9219
5100,9219
5162,9219
5163,9219
5220,9219
5236,9219
5241,9219
5242,9219
5416,9219
5461,9219
5479,9219
5495,9219
5546,9219
5604,9219
5662,9219
5725,9219
5752,9219
5816,9219
5831,9219
5853,9219
5866,9219
5913,9219
5971,9219
6021,9219
6029,9219
6041,9219
6067,9219
6186,9219
6315,9219
6328,9219
6337,9219
6392,9219
6435,9219
6449,9219
6579,9219
6623,9219
6636,9219
6646,9219
6647,9219
6723,9219
6749,9219
6802,9219
6866,9219
6876,9219
6897,9219
6943,9219
6952,9219
6965,9219
7011,9219
7022,9219
7065,9219
7160,9219
7170,9219
7174,9219
7243,9219
7280,9219
7308,9219
7323,9219
7342,9219
7350,9219
7357,9219
7376,9219
7466,9219
7475,9219
7537,9219
7633,9219
7710,9219
7729,9219
7742,9219
7790,9219
7811,9219
7892,9219
7920,9219
7926,9219
7946,9219
7963,9219
7992,9219
8006,9219
8016,9219
8021,9219
8230,9219
8247,9219
8268,9219
8301,9219
8364,9219
8375,9219
8396,9219
8491,9219
8503,9219
8526,9219
8584,9219
8602,9219
8783,9219
8860,9219
8876,9219
8923,9219
8926,9219
8962,9219
8968,9219
8981,9219
9030,9219
9036,9219
9042,9219
9090,9219
9133,9219
9185,9219
9198,9219
9219,9219
52,5938
224,5938
1126,5938
1298,5938
1811,5938
2015,5938
2099,5938
2238,5938
2477,5938
2719,5938
2728,5938
2774,5938
3504,5938
4873,5938
5273,5938
5605,5938
5878,5938
5938,6667
5938,7390
5938,5938
5938,7080
5938,8492
5938,6516
5938,6520
5938,7167
5938,6748
396,8371
606,8371
760,8371
1224,8371
1227,8371
1866,8371
1872,8371
1955,8371
2144,8371
2220,8371
2224,8371
2452,8371
2574,8371
2775,8371
2951,8371
3705,8371
3712,8371
4226,8371
4323,8371
4769,8371
5354,8371
5388,8371
5698,8371
5860,8371
6099,8371
6266,8371
6482,8371
6826,8371
6845,8371
6851,8371
7038,8371
7615,8371
7751,8371
7798,8371
7882,8371
7887,8371
8371,8877
8371,9087
8371,8554
8371,8467
8371,8859
8371,8863
17,8584
32,8584
38,8584
92,8584
121,8584
175,8584
234,8584
258,8584
267,8584
269,8584
270,8584
271,8584
366,8584
401,8584
407,8584
414,8584
431,8584
440,8584
498,8584
510,8584
529,8584
584,8584
614,8584
623,8584
659,8584
681,8584
699,8584
721,8584
722,8584
759,8584
796,8584
798,8584
803,8584
814,8584
930,8584
962,8584
969,8584
976,8584
982,8584
1030,8584
1036,8584
1048,8584
1065,8584
1070,8584
1084,8584
1110,8584
1111,8584
1116,8584
1166,8584
1170,8584
1183,8584
1216,8584
1235,8584
1236,8584
1241,8584
1249,8584
1272,8584
1283,8584
1308,8584
1350,8584
1387,8584
1415,8584
1418,8584
1436,8584
1496,8584
1509,8584
1519,8584
1532,8584
1534,8584
1558,8584
1614,8584
1616,8584
1653,8584
1676,8584
1699,8584
1715,8584
1728,8584
1729,8584
1767,8584
1782,8584
1813,8584
1827,8584
1837,8584
1873,8584
1886,8584
1894,8584
1905,8584
1909,8584
1913,8584
1931,8584
1951,8584
2070,8584
2082,8584
2150,8584
2154,8584
2157,8584
2271,8584
2290,8584
2298,8584
2306,8584
2333,8584
2453,8584
2455,8584
2457,8584
2459,8584
2472,8584
2473,8584
2477,8584
2509,8584
2599,8584
2620,8584
2661,8584
2672,8584
2728,8584
2774,8584
2778,8584
2779,8584
2824,8584
2844,8584
2863,8584
2881,8584
2954,8584
3004,8584
3069,8584
3076,8584
3097,8584
3098,8584
3116,8584
3121,8584
3123,8584
3129,8584
3140,8584
3151,8584
3179,8584
3189,8584
3193,8584
3202,8584
3209,8584
3274,8584
3282,8584
3294,8584
3322,8584
3344,8584
3363,8584
3369,8584
3373,8584
3374,8584
3400,8584
3440,8584
3453,8584
3477,8584
3486,8584
3493,8584
3538,8584
3539,8584
3556,8584
3564,8584
3565,8584
3570,8584
3654,8584
3658,8584
3700,8584
3715,8584
3732,8584
3737,8584
3750,8584
3832,8584
3833,8584
3839,8584
3860,8584
3869,8584
3937,8584
3974,8584
3994,8584
4078,8584
4142,8584
4151,8584
4160,8584
4234,8584
4237,8584
4275,8584
4289,8584
4314,8584
4339,8584
4340,8584
4350,8584
4371,8584
4428,8584
4429,8584
4431,8584
4446,8584
4458,8584
4555,8584
4569,8584
4588,8584
4593,8584
4599,8584
4600,8584
4602,8584
4623,8584
4640,8584
4670,8584
4675,8584
4693,8584
4707,8584
4721,8584
4758,8584
4761,8584
4768,8584
4818,8584
4860,8584
4861,8584
4871,8584
4876,8584
4910,8584
4914,8584
4978,8584
5006,8584
5020,8584
5053,8584
5078,8584
5089,8584
5100,8584
5117,8584
5123,8584
5160,8584
5162,8584
5163,8584
5173,8584
5220,8584
5241,8584
5242,8584
5337,8584
5416,8584
5475,8584
5479,8584
5495,8584
5541,8584
5546,8584
5604,8584
5612,8584
5662,8584
5725,8584
5752,8584
5763,8584
5768,8584
5816,8584
5831,8584
5843,8584
5844,8584
5853,8584
5866,8584
5873,8584
5946,8584
5971,8584
6021,8584
6028,8584
6029,8584
6041,8584
6067,8584
6131,8584
6181,8584
6186,8584
6204,8584
6209,8584
6245,8584
6268,8584
6304,8584
6315,8584
6328,8584
6337,8584
6392,8584
6435,8584
6449,8584
6498,8584
6501,8584
6544,8584
6547,8584
6579,8584
6616,8584
6623,8584
6636,8584
6647,8584
6679,8584
6723,8584
6749,8584
6802,8584
6832,8584
6866,8584
6874,8584
6876,8584
6897,8584
6908,8584
6943,8584
6952,8584
6965,8584
7011,8584
7022,8584
7065,8584
7109,8584
7130,8584
7160,8584
7167,8584
7170,8584
7174,8584
7189,8584
7243,8584
7253,8584
7258,8584
7280,8584
7308,8584
7323,8584
7342,8584
7350,8584
7357,8584
7373,8584
7376,8584
7466,8584
7475,8584
7482,8584
7537,8584
7557,8584
7632,8584
7633,8584
7710,8584
7729,8584
7742,8584
7767,8584
7784,8584
7790,8584
7811,8584
7864,8584
7877,8584
7892,8584
7920,8584
7926,8584
7946,8584
7963,8584
7992,8584
7995,8584
8006,8584
8016,8584
8021,8584
8038,8584
8050,8584
8123,8584
8191,8584
8230,8584
8247,8584
8251,8584
8268,8584
8301,8584
8320,8584
8332,8584
8362,8584
8364,8584
8375,8584
8382,8584
8396,8584
8397,8584
8491,8584
8503,8584
8526,8584
8550,8584
8582,8584
8584,8783
8584,9042
8584,9090
8584,9036
8584,8962
8584,9219
8584,9133
8584,8968
8584,8602
8584,9175
8584,8774
8584,8817
8584,8926
8584,8981
8584,9030
8584,9082
8584,8876
8584,8923
8584,9185
8584,8695
8584,8618
8584,8982
8584,8728
8584,9216
17,1886
32,1886
121,1886
234,1886
258,1886
267,1886
269,1886
270,1886
366,1886
401,1886
407,1886
414,1886
440,1886
498,1886
584,1886
614,1886
623,1886
722,1886
759,1886
798,1886
803,1886
814,1886
982,1886
1030,1886
1036,1886
1048,1886
1070,1886
1084,1886
1166,1886
1183,1886
1236,1886
1241,1886
1272,1886
1415,1886
1418,1886
1509,1886
1532,1886
1534,1886
1558,1886
1614,1886
1616,1886
1676,1886
1699,1886
1728,1886
1729,1886
1767,1886
1813,1886
1886,2774
1886,3373
1886,8783
1886,4160
1886,3374
1886,8320
1886,4446
